id,review,sentiment,bio_tagged_review
839,সানছ ক্রিম একটি চমৎকার পণ্য। উপকার পেলে আবার নেব।,2,সানছ-B ক্রিম-I একটি চমৎকার পণ্য। উপকার পেলে আবার নেব।
840,খুব খুশি এই সানছ ক্রিম কিনতে পেরে।,2,খুব খুশি এই সানছ-B ক্রিম-I কিনতে পেরে।
841,মানের কোন সমস্যা নেই। সানছ ক্রিম অসাধারণ।,2,মানের কোন সমস্যা নেই। সানছ-B ক্রিম-I অসাধারণ।
842,সানছ ক্রিম অরিজিনাল এবং খাঁটি পণ্য।,2,সানছ-B ক্রিম-I অরিজিনাল এবং খাঁটি পণ্য।
843,সানছ ক্রিম তে বিশেষ কোন বৈশিষ্ট্য নেই।,1,সানছ-B ক্রিম-I তে বিশেষ কোন বৈশিষ্ট্য নেই।
844,সানছ ক্রিম র মান মাঝামাঝি ধরনের। না ভালো না খারাপ।,1,সানছ-B ক্রিম-I র মান মাঝামাঝি ধরনের। না ভালো না খারাপ।
845,সানছ ক্রিম খুবই ভালো মানের। ব্যবহারেও খুব ভাল ফল পেয়েছি।,2,সানছ-B ক্রিম-I খুবই ভালো মানের। ব্যবহারেও খুব ভাল ফল পেয়েছি।
846,সানছ ক্রিম সঠিক পণ্যটি হাতে পেয়েছি। একদম সন্তোষজনক।,2,সানছ-B ক্রিম-I সঠিক পণ্যটি হাতে পেয়েছি। একদম সন্তোষজনক।
847,সানছ ক্রিম সবসময়ই আমার প্রত্যাশা পূরণ করে। ধন্যবাদ সেলারকে।,2,সানছ-B ক্রিম-I সবসময়ই আমার প্রত্যাশা পূরণ করে। ধন্যবাদ সেলারকে।
848,সানছ ক্রিম আমার চর্মে এ্যালার্জি করেছে।,0,সানছ-B ক্রিম-I আমার চর্মে এ্যালার্জি করেছে।
849,সানছ ক্রিম সঠিক পণ্যটি হাতে পেয়েছি। একদম সন্তোষজনক।,2,সানছ-B ক্রিম-I সঠিক পণ্যটি হাতে পেয়েছি। একদম সন্তোষজনক।
850,অনেক ভালো সানছ ক্রিম। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2,অনেক ভালো সানছ-B ক্রিম-I। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।
851,সানছ ক্রিম খুব ভালো প্রোডাক্ট। যে কেউ কিনতে পারেন।,2,সানছ-B ক্রিম-I খুব ভালো প্রোডাক্ট। যে কেউ কিনতে পারেন।
852,পরিবারের সবাই এই সানছ ক্রিম পছন্দ করে।,2,পরিবারের সবাই এই সানছ-B ক্রিম-I পছন্দ করে।
853,সানছ ক্রিম খুবই ভালো মানের। ব্যবহারেও খুব ভাল ফল পেয়েছি।,2,সানছ-B ক্রিম-I খুবই ভালো মানের। ব্যবহারেও খুব ভাল ফল পেয়েছি।
854,সানছ ক্রিম ব্যবহার শুরু করেছি। ফলাফল অপেক্ষা করছি।,1,সানছ-B ক্রিম-I ব্যবহার শুরু করেছি। ফলাফল অপেক্ষা করছি।
855,অর্ডার করেছিলাম সানছ ক্রিম কিন্তু ভুল পণ্য দিয়েছেন।,0,অর্ডার করেছিলাম সানছ-B ক্রিম-I কিন্তু ভুল পণ্য দিয়েছেন।
856,পরিবারের সবাই এই সানছ ক্রিম পছন্দ করে।,2,পরিবারের সবাই এই সানছ-B ক্রিম-I পছন্দ করে।
857,সানছ ক্রিম সবসময়ই আমার প্রত্যাশা পূরণ করে। ধন্যবাদ সেলারকে।,2,সানছ-B ক্রিম-I সবসময়ই আমার প্রত্যাশা পূরণ করে। ধন্যবাদ সেলারকে।
858,সানছ ক্রিম অরিজিনাল এবং খাঁটি পণ্য।,2,সানছ-B ক্রিম-I অরিজিনাল এবং খাঁটি পণ্য।
